#{"t_start": 1685882098.586139, "env_id": null}
r,l,t
-6100101.0,2561,10.043952
-6437119.0,2599,20.046659
-6235604.0,2516,30.050477
-5796612.0,2342,40.054866
-5781602.0,2334,50.057384
-6185609.0,2497,60.318258
-6062081.0,2442,70.321436
-6166635.0,2494,80.324039
-6228608.0,2514,90.326336
-5735586.0,2312,100.329543
-6224132.0,2517,110.333564
-6068606.0,2449,120.335878
-6503588.0,2620,130.340527
-5388748.0,2206,140.34476
-5773526.0,2615,150.348568
-6501602.0,2622,160.35305
-6484581.0,2611,170.356321
-6552069.0,2635,180.358802
-6604077.0,2658,190.362926
