#{"t_start": 1686127405.7772605, "env_id": null}
r,l,t
0.747085,11,1.831685
-1.41766,16,1.86526
-1.894028,24,1.899169
-1.893721,22,1.931084
-1.909425,24,2.009689
-1.844562,25,2.066536
-1.884901,23,2.387545
-1.897964,23,2.652836
-1.882595,23,2.957512
-1.915466,23,3.22624
-1.900343,25,3.502762
-1.918054,24,3.793991
-1.885194,21,4.131542
-1.903688,22,4.393538
-1.888754,24,4.668603
-1.912638,22,4.952704
-1.904124,22,5.25053
-1.895127,22,5.522922
-1.887502,25,5.789548
-1.892807,23,6.09853
-1.91834,25,6.416719
-1.908809,23,6.721881
-1.898923,23,7.001013
-1.92219,25,7.293456
-1.921898,25,7.624587
-1.872597,21,7.920795
-1.893091,24,8.180607
-1.892047,25,8.468826
-1.893869,22,8.810517
-1.918493,24,9.086867
-1.906857,23,9.373702
-1.878531,22,9.647879
-1.906253,24,9.936303
-1.901791,22,10.217695
-1.89506,22,10.487382
-1.904173,22,10.76339
-1.906711,24,11.053539
-1.908817,23,11.339775
-1.907568,24,11.633946
-1.918969,24,11.923028
-1.888651,23,12.252443
-1.889351,23,12.548656
-1.886116,24,12.85288
-1.913478,23,13.150622
-1.887948,23,13.478754
-1.9023,25,13.770237
-1.892767,22,14.085723
-1.912962,25,14.367841
-1.875115,25,14.714334
-1.872087,21,15.025059
-1.910081,22,15.303875
-1.895383,25,15.592871
-1.902845,25,15.938915
-1.887677,24,16.258641
-1.889829,23,16.566452
-1.913424,24,16.865957
-1.870726,21,17.196895
-1.905261,22,17.464852
-1.894363,24,17.748929
