#{"t_start": 1685844351.0125544, "env_id": null}
r,l,t
-35390.56958,9,2.205102
-162446.452515,101,12.238901
-106123.991699,24,14.604729
-229105.661133,101,24.637951
-60717.577148,14,25.988314
-87739.31665,21,28.088412
-106248.841797,24,30.471373
-110735.060059,25,32.921823
-165311.095215,38,36.704977
-152328.297363,36,40.237828
-94562.689941,22,42.388211
-111104.096191,25,44.871018
-88817.689453,20,46.821755
-165419.162598,40,50.804443
-254759.078613,63,57.104435
-86235.016602,19,59.021261
-101150.633301,24,61.437809
-106536.898926,25,63.887847
-99161.819824,22,66.104221
-83501.98584,20,68.037843
-54437.534424,13,69.288054
-113557.397949,27,71.920832
-136559.74707,31,75.004647
-112828.11084,26,77.537981
-190656.979736,46,82.120625
-94521.164795,22,84.287437
-94338.167969,21,86.387779
-93572.660645,21,88.471121
-59235.107178,14,89.804518
-111108.838379,26,92.387843
-133298.42749,33,95.620332
-100894.719727,23,97.887724
-83942.896484,19,99.770435
-152706.495605,35,103.221172
-89127.512207,20,105.203902
-96450.155762,22,107.33737
-164224.242432,44,111.770434
-98822.231445,23,114.004248
-117207.813477,26,116.620299
-224047.473633,57,122.287314
-193531.122314,47,126.986883
-77891.788086,18,128.720594
-102696.672607,24,131.120873
-96268.875488,22,133.287217
-83485.649414,19,135.12043
-93978.132324,21,137.220407
-113734.044434,26,139.786999
-198856.877441,49,144.70406
-76699.196533,17,146.420128
-98102.970703,22,148.637106
-96699.567383,22,150.803932
-110219.878906,25,153.286761
-107494.978027,25,155.769915
-171994.658691,43,160.003055
-96174.275879,22,162.136914
-79206.591797,18,163.920253
-117877.864014,28,166.686222
-96265.285156,21,168.80343
-166528.832764,39,172.686679
-280432.618286,99,182.536319
-97081.862305,22,184.736441
-120674.718262,33,188.019828
-71112.844971,16,189.636607
-84389.793945,19,191.519374
-103328.19873,23,193.836283
-354954.881348,101,203.886276
-97955.15625,22,206.069927
-70188.033203,16,207.602588
-308755.514648,81,215.669255
-287540.960571,101,225.702176
-153269.569763,96,235.285541
-121691.972656,28,238.086096
-116880.515137,28,240.868971
-131134.612061,33,244.169262
-86183.538818,20,246.119447
-102293.992188,23,248.41932
-80977.060059,18,250.235624
-111600.768555,25,252.76933
-109121.756836,25,255.202305
-106764.566895,24,257.585593
-107968.424561,25,260.069198
-90070.899902,20,262.085277
-103966.754395,24,264.420109
-267905.239258,69,271.302259
-110971.932617,25,273.785179
-94281.157227,23,276.018054
-115788.92627,26,278.619025
-101349.174072,24,280.968193
-110329.132812,25,283.418897
-107838.541992,24,285.818706
-83408.664062,19,287.685526
-112202.370117,25,290.20216
-101841.005371,23,292.518176
-158954.778442,101,302.568148
-110785.45752,26,305.186388
-86608.028809,19,307.102042
-114442.299805,26,309.667935
-83805.829346,19,311.551815
-111766.435059,25,314.068074
-103218.745117,23,316.386027
-172769.780762,48,321.151265
-108530.313477,25,323.601329
-93332.406738,21,325.684736
-161708.663818,38,329.484137
-110998.067871,25,331.985062
-107148.432617,25,334.468139
-281140.692078,101,344.501119
-97168.935547,23,346.768075
-108783.138184,24,349.217486
-114283.431641,26,351.717063
-121519.916016,28,354.483681
-81312.498047,18,356.300567
-89078.474609,21,358.351228
-86393.86084,20,360.301002
-116693.108887,27,362.967028
-86671.159668,19,364.883882
-86117.75415,20,366.850904
-233305.385742,58,372.583466
-84859.99707,19,374.483876
-111014.274658,27,377.117092
-87964.066406,20,379.066698
-111274.745117,25,381.550663
-97702.966553,22,383.767814
-118659.814453,27,386.416904
-339845.840942,101,396.466732
-75983.38623,17,398.150825
-89444.474121,20,400.150336
-103002.795898,23,402.416798
-171713.351807,40,406.366525
-110146.438965,25,408.817541
-76178.507324,17,410.516767
-103264.088379,23,412.849774
-287706.714478,101,422.883636
-100634.533203,23,425.16623
-74152.349121,17,426.816248
-145653.102783,34,430.166745
-95768.970703,21,432.282876
-87846.291016,20,434.267122
-84828.93457,19,436.166134
-116094.727539,26,438.766217
-115091.262695,26,441.350045
-74415.208008,17,442.983172
-110903.205078,25,445.44928
-110209.013916,26,448.168619
-99343.623047,22,450.199949
-116069.581543,27,452.866798
-237767.904053,56,458.466279
-73402.746094,16,460.083155
-116640.519287,29,462.999862
-134708.288818,32,466.149048
-93619.161621,21,468.19995
-148887.846924,35,471.69988
-68501.983398,15,473.216267
-97202.180176,22,475.415813
-90905.335938,20,477.449879
-134153.965576,33,480.749062
-98389.028809,22,482.915817
-111705.952148,25,485.448923
-91969.212891,21,487.515571
-101643.831543,23,489.782878
-104730.280762,25,492.249065
-107467.898438,26,494.865406
-122258.030518,31,497.970285
-116496.079102,27,500.58245
-82115.0625,18,502.398613
-70319.188232,17,504.049111
-351633.894165,101,514.081856
-101938.115234,24,516.465817
-122175.217041,29,519.38225
-104936.342285,24,521.732436
-90261.92041,21,523.798675
-98924.319336,22,525.998888
-95772.355469,21,528.132093
-67356.494141,15,529.598557
-106374.080078,24,531.965111
-80565.635254,18,533.765305
-62255.359863,14,535.131504
-94989.840332,22,537.282037
-107720.793457,24,539.665556
-89250.701416,22,541.798276
-88498.050293,20,543.781838
-85238.870117,19,545.681365
-97486.57666,22,547.848547
-106098.137207,24,550.248837
-102813.129395,23,552.54834
-75268.206055,17,554.198502
-95627.714355,21,556.332031
-97695.496094,22,558.481246
-97832.750488,22,560.647809
-103954.21875,24,562.98191
-106881.212402,24,565.398094
-74930.526367,17,567.065202
-87647.726318,21,569.098236
-83275.212891,19,570.981082
-126862.489258,29,573.881243
-78449.650879,17,575.599452
-97006.384277,22,577.79818
-85306.114258,19,579.697994
-86348.608398,19,581.597808
-131797.759521,31,584.730999
-108541.25,24,587.147712
