#{"t_start": 1686138191.1229868, "env_id": null}
r,l,t
0.72605,12,1.976135
0.399224,32,2.041514
-1.893853,25,2.089386
-1.92182,25,2.140249
0.226892,29,2.199132
0.28185,35,2.269949
0.536188,19,2.309373
-1.905381,26,2.363228
-1.927093,27,2.415654
-1.914753,28,2.475493
-1.904477,34,2.541423
-1.944544,58,2.652497
-1.893052,24,2.700871
-1.746724,21,2.748744
-1.915348,26,2.802513
-1.914141,25,2.85238
-1.913627,25,2.900252
-1.899834,25,2.950118
-1.901904,25,2.998734
-1.906873,25,3.04561
-1.90813,25,3.094183
-1.922098,27,3.144588
-1.564409,16,3.174506
-1.913826,28,3.226906
-1.923546,27,3.277769
-1.911223,28,3.330389
-1.918419,26,3.379257
-1.892909,38,3.448103
-1.931874,29,3.502327
-1.91948,25,3.55083
-1.893941,25,3.599811
0.184552,31,3.65965
-1.93274,30,3.714504
-1.910265,26,3.765369
-1.918628,25,3.811901
-1.945076,41,3.887701
0.249256,30,3.94773
-1.582385,18,3.98164
-1.9157,26,4.030453
-1.920161,28,4.082314
-1.899382,26,4.130188
-1.931729,27,4.180053
-1.936091,37,4.250759
-1.897691,34,4.31373
-1.944929,36,4.386441
-1.895165,24,4.438303
-1.930848,27,4.494153
-1.911469,26,4.552996
-1.931354,31,4.6283
-1.917582,27,4.697116
-1.906538,25,4.747986
-1.912601,25,4.799848
-1.93372,32,4.865671
-1.921208,26,4.919695
-1.914393,25,4.970562
-1.942267,32,5.032393
0.405955,26,5.08226
-1.909636,25,5.128138
-1.692759,19,5.167034
-1.91079,25,5.21326
-1.913632,25,5.260135
-1.916623,25,5.308546
-1.92847,29,5.363397
-1.943909,40,5.439746
-1.898584,25,5.486621
0.086975,45,5.574511
-1.907019,25,5.620189
-1.925318,31,5.679032
-1.786333,23,5.722999
-1.904894,25,5.768876
0.30269,27,5.819973
-1.927122,26,5.866847
-1.951521,44,5.94849
-1.918138,26,7.239525
